0.000599073,0.000184168,0.000215377,0.000592901,0.000676699,0.001172837,0.000025508,0.000594614,0.000471862,0.000940778,0.000039605,0.000368667,0.000384466,0.00043359,0.000652694,0.000337388,0.00034929,0.001118525,0.000357075,0.000040958,0.000257587,0.000966447,0.000398704,0.00011646,0.000252708,0.000288015,0.000831211,0.000456483,0.000519923,0.000134815,0.000201611,0.000597921,0.000594704,0.000802658,0.000536354,0.000281793,0.000262677,0.000850858,0.000565419,0.00003739,0.000491188,0.000368878,0.000569016,0.00048119,0.00051861,0.000552655,0.000331918,0.000404555,0.000135857,0.000471161,0.000231287,0.000485879,0.000105189,0.000024577,0.000451674,0.0001586,0.000022252,0.000329162,0.000594534,0.000048652,0.000805583,0.000265011,0.000443098,0.000610183,0.000134304,0.000778762,0.000627366,0.000110589,0.000481721,0.000119225,0.000316759,0.000853513,0.000050335,0.000375059,0.00011139,0.000663725,0.000644889,0.000795504,0.000901434,0.000609933,0.00001568,0.000046387,0.000090491,0.000741642,0.000748255,0.000091412,0.000155724,0.000369218,0.000046648,0.000743756,0.000489916,0.000491169,0.000205379,0.000494094,0.00042856,0.000796586,0.000521957,0.000924007,0.000051617,0.000030929,0.000200149,0.000122442,0.000610955,0.00070903,0.00040215,0.000606016,0.000605705,0.000134244,0.000353448,0.000704232,0.000579676,0.000348328,0.000408072,0.000483314,0.00112648,0.000450552,0.000568114,0.000505276,0.000778181,0.000573003,0.000779734,0.000556031,0.000553547,0.000065033,0.000559127,0.000298364,0.000484125,0.00020121,0.000405908,0.000595265,0.000469918,0.000645551,0.000134274,0.000226749,0.000120207,0.000480839,0.000649768,0.000046338,0.000522307,0.000737955,0.000664857,0.000380269,0.000675016,0.000511877,0.000137661,0.000568866,0.000981455,0.000019026,0.00076155,0.000274078,0.000508992,0.000323131,0.000458036,0.001174731,0.000748324,0.000515374,0.000692139,0.000610965,0.000101702,0.000106932,0.000183327,0.000549349,0.00067154,0.000615724
0.00003135,0.000071826,0.000093778,0.000247287,0.000469097,0.000383585,0.000099758,0.000219214,0.000584645,0.000205187,0.000105329,0.000640611,0.000337208,0.00057136,0.000712978,0.000810102,0.000662703,0.001249011,0.000302632,0.00037588,0.000413111,0.000477522,0.000485087,0.000737134,0.000496609,0.000747493,0.000948393,0.000048733,0.000431125,0.000103105,0.000416247,0.000602699,0.000596648,0.000818648,0.000504935,0.000773162,0.000996453,0.000726253,0.000071695,0.000496909,0.000098145,0.000174951,0.000770616,0.000464668,0.000154041,0.000433209,0.00030698,0.000084109,0.000394335,0.000195931,0.00015382,0.000230706,0.000164481,0.000256124,0.000293364,0.000144443,0.000208254,0.000193215,0.000806424,0.000237459,0.000759035,0.00033866,0.00029623,0.000663575,0.000606387,0.000982778,0.000087415,0.00087299,0.000540642,0.000235095,0.000366613,0.000445682,0.000066676,0.000374127,0.000414223,0.00003165,0.000804801,0.000596467,0.000845618,0.000663053,0.000024717,0.000326978,0.000019427,0.000775967,0.000701646,0.000684304,0.001099218,0.000466782,0.000041419,0.000427318,0.000502801,0.000659968,0.000525393,0.000522217,0.000399235,0.000864475,0.000516156,0.000838455,0.000406198,0.000236276,0.000034886,0.000413421,0.000103856,0.000696857,0.000038493,0.00047583,0.000532657,0.000445933,0.000323462,0.000663875,0.000479898,0.00063486,0.000394726,0.000557944,0.000161194,0.000579585,0.000476741,0.000286702,0.001008607,0.000514883,0.000803339,0.000024988,0.000378696,0.000603411,0.001403152,0.000054002,0.000246335,0.000412911,0.000178367,0.000553306,0.000546974,0.000593011,0.000749567,0.000606396,0.000027662,0.000348759,0.000078218,0.00032803,0.000587932,0.000595676,0.000393914,0.00039669,0.000868402,0.000688662,0.000298795,0.000623168,0.000651602,0.000028754,0.000588362,0.000073399,0.000180712,0.000083998,0.000612277,0.000842172,0.000483784,0.000481139,0.000717897,0.000732124,0.000852732,0.000036769,0.000235025,0.000074932,0.000334041,0.000236638
0.000353478,0.000234163,0.000024566,0.000563635,0.000822355,0.001048262,0.000060714,0.000311048,0.000166695,0.000096963,0.000597219,0.000739268,0.000556582,0.00033835,0.000407882,0.000383064,0.000133693,0.001109607,0.000394997,0.000393374,0.000638948,0.000465751,0.000129815,0.000813498,0.000362486,0.000630783,0.000161245,0.000370651,0.000578313,0.000569627,0.000218113,0.000937292,0.000043412,0.000759496,0.000522718,0.000579436,0.000360862,0.000805633,0.000077447,0.000366714,0.000390839,0.000053421,0.000281402,0.00066656,0.000566852,0.000557985,0.000295429,0.000039665,0.000219064,0.000453187,0.000036659,0.000637746,0.000116089,0.000325435,0.000418151,0.000261044,0.000241146,0.000022462,0.000715663,0.000230335,0.000911203,0.000024967,0.000283796,0.000810562,0.0004653,0.000117862,0.000665478,0.000061186,0.00041225,0.000092785,0.000346505,0.000345684,0.000067468,0.000216459,0.000704713,0.000043402,0.000208915,0.000421416,0.000430193,0.0004812,0.000019467,0.000438279,0.000039665,0.000337959,0.000241987,0.000515525,0.001074751,0.000461102,0.00002634,0.000422469,0.00019018,0.000585857,0.00019624,0.000808919,0.000102274,0.000926952,0.000484556,0.000807928,0.000049293,0.000485878,0.000089459,0.000288986,0.00013776,0.000087355,0.000166976,0.000310036,0.000324844,0.000850308,0.000471792,0.000103936,0.00059818,0.000330295,0.000552755,0.000250604,0.00062954,0.000364589,0.000697128,0.000599704,0.000624721,0.000603782,0.000791446,0.000541594,0.000542726,0.000564126,0.000108946,0.000287964,0.00035962,0.000462594,0.000519833,0.000055414,0.000344732,0.000627516,0.00091008,0.000564628,0.000075282,0.000409264,0.000912084,0.000418531,0.000800954,0.000594073,0.000698811,0.000721834,0.000355081,0.000442547,0.000710954,0.000600024,0.000759996,0.000017303,0.0006403,0.000033494,0.000577291,0.000129194,0.000545882,0.001004339,0.001018356,0.000636814,0.00056048,0.000079681,0.000695245,0.000105579,0.000101582,0.000285891,0.000251666,0.00030712
0.000017984,0.000043052,0.000267596,0.000698551,0.000208685,0.000847292,0.000105309,0.000673163,0.000811354,0.001024207,0.000344972,0.000612848,0.00087271,0.000423931,0.000567262,0.000406278,0.000749958,0.000934977,0.000022773,0.000348799,0.000400878,0.000826172,0.000398603,0.000462905,0.000380981,0.000704912,0.000245354,0.000291742,0.000061907,0.000323231,0.000304235,0.000524632,0.000097193,0.0005341,0.000493132,0.000909048,0.000093096,0.000671319,0.00027521,0.000534941,0.000506157,0.00004757,0.000087456,0.00046527,0.000436244,0.000527287,0.000355532,0.000058561,0.000242819,0.000456493,0.000379958,0.000492431,0.000118774,0.000315126,0.000045225,0.000272605,0.000403573,0.000253319,0.000048932,0.000151035,0.000112803,0.000493072,0.00063988,0.000959294,0.000536334,0.000854455,0.000614081,0.00068768,0.00064023,0.000198756,0.000261344,0.000369138,0.000028474,0.000381341,0.000448107,0.000567042,0.00067682,0.000289878,0.000604764,0.000302142,0.000020509,0.000034806,0.000135086,0.000186343,0.000455711,0.000648596,0.000738416,0.000448347,0.000022923,0.00055537,0.000491138,0.000307882,0.00034412,0.000721123,0.000219305,0.000063881,0.000199297,0.000930338,0.000588433,0.000469006,0.000082126,0.000279809,0.000440302,0.00034362,0.000300869,0.00053444,0.000842853,0.000129995,0.000847863,0.000635011,0.000641523,0.000802988,0.000599674,0.000774113,0.000943574,0.000522748,0.000048101,0.000452184,0.000842893,0.00056581,0.000797307,0.00004227,0.000617878,0.00056626,0.001406439,0.000437738,0.000164742,0.000584445,0.00031204,0.000540432,0.000549809,0.000606186,0.000802738,0.000627927,0.000017793,0.000637915,0.00064515,0.000406969,0.000158139,0.000093226,0.000127702,0.000261163,0.000220838,0.000156596,0.000954144,0.000023775,0.000310968,0.000187053,0.000081214,0.000081243,0.000597249,0.000442938,0.00047607,0.001177546,0.000716414,0.000564798,0.000682611,0.000625372,0.000728277,0.000027181,0.00014246,0.00009537,0.000349361,0.000257206
0.000236026,0.00023815,0.000024075,0.00048679,0.000437267,0.00097842,0.000073969,0.000072567,0.000882719,0.00037554,0.000478444,0.000327268,0.000869654,0.000554358,0.000351525,0.000587401,0.000679614,0.00124298,0.000030608,0.000396189,0.000644218,0.000283045,0.000059312,0.000619271,0.000767711,0.000325355,0.000320005,0.000561441,0.000288746,0.000500887,0.000563896,0.000108706,0.000429031,0.000983148,0.000028464,0.000395247,0.000607128,0.000575779,0.00005315,0.000107754,0.000609602,0.000361854,0.000414183,0.000359109,0.000459679,0.000097815,0.000266013,0.000178758,0.000424212,0.000281472,0.000384998,0.00066655,0.000106041,0.00011614,0.00044486,0.000037691,0.000434892,0.000040316,0.000825851,0.000025108,0.000644899,0.000371382,0.000537406,0.000858182,0.000651813,0.000748094,0.00058706,0.00069299,0.000495828,0.000022673,0.000358527,0.000435964,0.000019307,0.000052489,0.000566511,0.000595265,0.000573584,0.000457625,0.000542726,0.00051818,0.000020829,0.000048532,0.000185671,0.000806815,0.000135627,0.000409875,0.001058862,0.00046574,0.000121209,0.000188346,0.000508411,0.000120849,0.000409374,0.00050789,0.000102685,0.000610874,0.000565489,0.0008729,0.000583934,0.000087826,0.000165783,0.000405887,0.00048714,0.000576249,0.000515154,0.00047051,0.000562433,0.000392682,0.000395337,0.000615884,0.000459388,0.000192283,0.000599644,0.000700604,0.00080383,0.000537797,0.000590286,0.000219635,0.000978079,0.000543277,0.000815171,0.000482031,0.000563486,0.000419072,0.000315777,0.000273096,0.000601708,0.00016372,0.000674395,0.000041278,0.000570909,0.000589003,0.000124045,0.000288705,0.000302492,0.000363367,0.000150354,0.000072457,0.000560519,0.000266183,0.000316358,0.000580427,0.000959043,0.00007426,0.000476732,0.000414383,0.000426417,0.000168028,0.000039204,0.000183747,0.000261995,0.000130907,0.000664346,0.001119928,0.000771379,0.0006031,0.000646863,0.000652974,0.000795013,0.000150475,0.00021172,0.000065043,0.000471451,0.001137901
0.000071515,0.000385349,0.000193686,0.00033842,0.000820542,0.000668844,0.000138402,0.000658395,0.000136267,0.001013326,0.000351474,0.000543006,0.000940218,0.000598832,0.000676679,0.000436775,0.000637104,0.001092646,0.000342567,0.000028814,0.000341646,0.000668223,0.000448878,0.000886175,0.00005791,0.000275511,0.000784513,0.000374468,0.000565429,0.000180561,0.000388164,0.000129254,0.000551853,0.000935699,0.000552985,0.000619912,0.000869895,0.000808298,0.000511467,0.0005823,0.000052118,0.000379507,0.00068769,0.0003176,0.000593462,0.000576129,0.000294677,0.000056748,0.00019079,0.000463106,0.000043943,0.000619611,0.000110269,0.000300108,0.000044794,0.000045065,0.000213764,0.000030537,0.000588172,0.000141077,0.000134244,0.000102043,0.00024355,0.000214235,0.00061896,0.000354199,0.000533749,0.00088338,0.000563195,0.000293575,0.000319043,0.000041389,0.000019096,0.000438388,0.000198475,0.000627025,0.000437377,0.00003205,0.000482101,0.000333661,0.000024065,0.000369569,0.00005272,0.000599744,0.000564527,0.000111952,0.000584505,0.000537656,0.000040847,0.000399806,0.000632886,0.000675898,0.000794742,0.000666109,0.000053001,0.000658876,0.00034379,0.000270081,0.000502851,0.000034285,0.000481921,0.000266494,0.000670116,0.000039655,0.000155564,0.000033273,0.000484126,0.00033844,0.000980453,0.000024266,0.000386681,0.000477963,0.000668684,0.000537115,0.000808138,0.00053408,0.000034264,0.000426787,0.000131168,0.000457885,0.000743546,0.000264661,0.0006611,0.000739317,0.000320526,0.000393974,0.00041799,0.000383014,0.000368967,0.000107974,0.000238331,0.000637736,0.00086195,0.000549458,0.000022041,0.000741952,0.000563405,0.00046053,0.000303674,0.000675808,0.000707618,0.000466101,0.000795494,0.000276022,0.000747483,0.000678943,0.001028895,0.000049935,0.000048272,0.000388024,0.00075655,0.000477282,0.000402371,0.000318913,0.000307151,0.00071942,0.000803278,0.000595546,0.000054022,0.000189007,0.000448367,0.000509403,0.000592419,0.00091471
0.000023344,0.000326728,0.000039254,0.000241346,0.000791486,0.001126509,0.000022733,0.00014848,0.000395919,0.000784403,0.000495627,0.000585226,0.000866919,0.000447155,0.000788631,0.000659357,0.000744638,0.001129505,0.000397321,0.000393795,0.000372775,0.000614742,0.000479817,0.000591168,0.000470519,0.00013751,0.000706125,0.000672882,0.000720121,0.000390879,0.000771008,0.000524071,0.000353578,0.000376642,0.000591549,0.000383986,0.0003063,0.000182716,0.000163339,0.000086584,0.000658034,0.00003198,0.000412039,0.000469537,0.00067722,0.000551132,0.000024787,0.000434923,0.000204597,0.000424673,0.000288114,0.000484546,0.000026139,0.000268127,0.000477072,0.000165322,0.000020338,0.000261324,0.000726483,0.00019547,0.000237108,0.000220317,0.000439581,0.000796446,0.000659778,0.001077917,0.00051859,0.00059774,0.000496578,0.000023525,0.000028574,0.000410736,0.000027422,0.000527857,0.000181313,0.000253008,0.00076141,0.000117101,0.000892437,0.000627687,0.000013556,0.000316288,0.000045596,0.000710082,0.000122221,0.000495567,0.000663655,0.000145255,0.000030056,0.000091232,0.000169961,0.00040219,0.000115568,0.000667321,0.000742624,0.000963361,0.000471682,0.000983239,0.000499635,0.000067558,0.000172236,0.000393645,0.000712667,0.000694413,0.00034378,0.000679034,0.000228873,0.000350824,0.000412891,0.000633829,0.000854515,0.000419553,0.000555229,0.000779914,0.000698741,0.000545672,0.000590767,0.000392572,0.000441655,0.000127621,0.000762642,0.000061446,0.000480108,0.000288145,0.000289176,0.000456813,0.000350252,0.000411418,0.00049705,0.000481961,0.000043512,0.000311319,0.000149152,0.000111782,0.000295749,0.000126249,0.000223172,0.000060424,0.000130236,0.000201942,0.000905371,0.00058723,0.000345624,0.000346184,0.000554187,0.000124836,0.000595646,0.000072907,0.000636683,0.000467724,0.000629781,0.000597139,0.000498553,0.000711766,0.000350503,0.000854606,0.000671309,0.000089169,0.000715553,0.000033884,0.000234824,0.000547485,0.000422239,0.00105814
0.000648566,0.000038363,0.000414423,0.00024865,0.000526335,0.000098286,0.000117181,0.00066122,0.000152097,0.000430173,0.000638467,0.000711665,0.000827454,0.000039544,0.000425174,0.00056094,0.000363206,0.001053221,0.000346945,0.000398554,0.000716975,0.000888018,0.000404334,0.000649798,0.000728587,0.000760428,0.000769274,0.000590336,0.000395137,0.000479155,0.000589745,0.000573404,0.0004126,0.001009208,0.000520143,0.000093788,0.000943002,0.000759896,0.00050275,0.000574476,0.000631774,0.000023054,0.000813147,0.000451063,0.000149913,0.000203826,0.000233732,0.000095792,0.000410596,0.000108084,0.000070524,0.000917494,0.000061225,0.000122411,0.0000582,0.000082145,0.000104487,0.000181463,0.00012692,0.000215127,0.000397622,0.000342608,0.000178287,0.000596958,0.000584365,0.000838926,0.000622607,0.000655799,0.000673483,0.000187414,0.000267606,0.000035728,0.000019587,0.000510465,0.000647915,0.000653926,0.000757722,0.000842262,0.000892367,0.00065546,0.000014798,0.000290049,0.000020138,0.000717466,0.000426376,0.000434982,0.000933885,0.000454179,0.000167467,0.000416468,0.000109998,0.000754096,0.000399936,0.000625914,0.000303334,0.000819319,0.000491449,0.000657333,0.000575217,0.000239212,0.000020549,0.000389266,0.000500807,0.000720342,0.000457435,0.000310276,0.000926912,0.000493814,0.000979612,0.000583553,0.000733076,0.000514132,0.000558396,0.000690706,0.000444861,0.000700584,0.000602039,0.000118614,0.000615324,0.000602449,0.000738416,0.000518941,0.00052389,0.000440352,0.000226168,0.000321438,0.000469327,0.000328911,0.000679745,0.000432657,0.000571931,0.000038743,0.000985052,0.000140486,0.000247908,0.000523058,0.000698651,0.00004241,0.000642194,0.000204136,0.000109006,0.000463857,0.000593652,0.000282945,0.000376361,0.000647825,0.000962059,0.000023444,0.000717807,0.000311379,0.000549759,0.000573655,0.000480408,0.00129091,0.000663355,0.000642825,0.000091463,0.00074056,0.000739147,0.000023174,0.000283957,0.000530803,0.000600035,0.001097726
0.000028413,0.000217211,0.000038833,0.000712397,0.000585868,0.000249021,0.000046828,0.000533789,0.000717206,0.000176263,0.000492542,0.000405186,0.000792098,0.000414874,0.000838295,0.000848243,0.000584094,0.00119009,0.000027262,0.000408763,0.000725642,0.000649708,0.000431526,0.00063489,0.000713229,0.000517108,0.000476741,0.000563626,0.000275281,0.00073502,0.00059217,0.000574637,0.00046524,0.000678794,0.000044905,0.000310837,0.000108225,0.000884823,0.000555259,0.000531475,0.000659537,0.000060745,0.000798619,0.000436305,0.000374448,0.000442196,0.000257477,0.000369939,0.000057268,0.000339952,0.000429482,0.000637295,0.000162978,0.000317159,0.000414323,0.00025921,0.000249051,0.000201642,0.000715673,0.000159171,0.000129084,0.000191873,0.000098096,0.000720853,0.000648746,0.001240265,0.000485547,0.000048492,0.000398233,0.000035848,0.000093196,0.000267766,0.00004764,0.000146667,0.000392442,0.00059245,0.000699483,0.00071404,0.000892087,0.000024767,0.000022893,0.000074691,0.000091012,0.000886937,0.000760388,0.000723678,0.00068756,0.000592991,0.000203285,0.000768784,0.000289387,0.000581149,0.000298053,0.000769425,0.000096613,0.000872289,0.000511487,0.000750108,0.000569226,0.000316308,0.000035306,0.000374488,0.000580948,0.000535523,0.000432348,0.000208624,0.000505515,0.000811544,0.000749658,0.00042817,0.000409214,0.000745328,0.000041148,0.000311599,0.000624651,0.000128623,0.000583664,0.000266884,0.000645691,0.000553185,0.000684153,0.000614572,0.000567423,0.000294106,0.000521886,0.000065894,0.000317931,0.000612949,0.000224224,0.000559718,0.000513571,0.00007898,0.000255032,0.000350653,0.000205949,0.000160563,0.000378485,0.000038212,0.000346936,0.000310337,0.000876256,0.000664216,0.00038105,0.000387483,0.000747052,0.000549038,0.000923195,0.00002101,0.000738887,0.000292383,0.000626955,0.000498853,0.000503171,0.000833355,0.000442006,0.000531635,0.000854716,0.000069501,0.000462004,0.000066295,0.000234935,0.000265272,0.000617838,0.000748305
0.00060832,0.00029626,0.000045406,0.000082155,0.000622206,0.000648326,0.000180422,0.000314173,0.000728226,0.000659687,0.000143692,0.000404896,0.001031219,0.000595035,0.000765808,0.000854666,0.000092645,0.00090495,0.000050356,0.000061666,0.000716384,0.000694864,0.000061957,0.000822595,0.000725422,0.000546914,0.00059792,0.000578724,0.000525153,0.000069461,0.000688552,0.000484956,0.000358658,0.000710413,0.000451734,0.000222811,0.000536213,0.000767742,0.000575398,0.000557083,0.000364018,0.000349882,0.000710563,0.000455791,0.000564116,0.000564537,0.000321247,0.000050896,0.000246566,0.000486721,0.000375881,0.000543207,0.000108344,0.000303584,0.000442366,0.000197984,0.000233802,0.000025689,0.000685185,0.00022762,0.000606526,0.000395878,0.000680547,0.000165363,0.000151326,0.000133372,0.000825139,0.000755629,0.000482151,0.000275762,0.000313282,0.000041228,0.000018094,0.000561101,0.000377524,0.000071665,0.000480719,0.000632826,0.001024547,0.000656091,0.000011021,0.000040797,0.000041168,0.000820681,0.000200248,0.000720903,0.000950186,0.000431646,0.000031118,0.00051346,0.000644178,0.000815071,0.000066346,0.000516316,0.000722776,0.000511026,0.000569136,0.000102965,0.000247959,0.000159311,0.000462154,0.000247177,0.000464908,0.000668394,0.000477874,0.000590747,0.000654898,0.000382674,0.000566331,0.00049185,0.000246747,0.000683372,0.000576028,0.000507209,0.001149573,0.000397893,0.000570058,0.000466482,0.000699382,0.000606286,0.000762241,0.000557283,0.000564237,0.000513771,0.000351074,0.000577242,0.000492411,0.000509863,0.000637335,0.000030417,0.000546213,0.000601137,0.000888911,0.000514973,0.000124425,0.000330074,0.000444901,0.000412951,0.000686467,0.00043332,0.00068264,0.000273998,0.000792949,0.000236057,0.000420866,0.000495427,0.000086654,0.000147929,0.000154732,0.000510164,0.000653505,0.000066495,0.000516716,0.001039455,0.000646572,0.000102665,0.000525424,0.00084128,0.000101983,0.000067498,0.000439571,0.000263779,0.000347247,0.000771278
