0.000029887,0.00017484,0.000061797,0.00010081,0.000578622,0.000322278,0.000692938,0.000795421,0.000632854,0.00080578,0.000965843,0.000103926,0.000745907,0.000458916,0.000465798,0.000205247,0.000641099,0.00060921,0.000807784,0.000713927,0.000372032,0.000118113,0.00009013,0.000661648,0.000486588,0.000649145,0.00045035,0.000410023,0.000584623,0.000614078,0.000602748,0.000412389,0.000851729,0.000608429,0.000922342,0.000318391,0.000046217,0.000096933,0.000081615,0.000435823,0.000432116,0.000538046,0.00065114,0.000345332,0.000310787,0.000199166,0.000516526,0.000021501,0.000505995,0.000355161,0.000389325,0.000400497,0.000700643,0.000589293,0.000519301,0.000837802,0.000840988,0.000180962,0.000522687,0.000056627,0.000395767,0.000212481,0.000182435,0.000816431,0.000771657,0.00069933,0.000681487,0.000616986,0.000024096,0.000886555,0.000548156,0.000108896,0.000059993,0.000118133,0.000073599,0.000119966,0.000131107,0.000098947,0.000701094,0.000782117,0.000506637,0.000266293,0.000515593,0.000326347,0.000851458,0.000343829,0.000002815,0.00030733,0.000195048,0.000706074,0.00069905,0.000671077,0.0001062,0.000036408,0.000035768,0.000436504,0.000109447,0.000562552,0.00017478,0.000303563,0.000263969,0.001124834,0.000708448,0.000108124,0.00026473,0.000020369,0.000474676,0.000381872,0.000388945,0.000500896,0.000723266,0.000685224,0.000641511,0.000283496,0.000822322,0.000254932,0.00038667,0.000463094,0.000812424,0.000435753,0.00063524,0.000549718,0.000510985,0.000536604,0.000587008,0.000611074,0.000071505,0.000123613,0.000312501,0.000651921,0.000369257,0.000181623,0.000543747,0.000369478,0.00008455,0.000738094,0.00048686,0.000456302,0.000048131,0.000587569,0.000395947,0.000580045,0.000678972,0.000885442,0.00005845,0.000848522,0.000452514,0.000579073,0.000377413,0.000433108,0.00091099,0.000187123,0.000895201,0.000578292,0.000137179,0.000488742,0.000470157,0.000462303,0.000423149,0.000041999,0.001023652,0.000409112,0.000240775,0.000484404,0.000456732,0.000053261,0.000596096,0.000273105,0.000504522,0.000079059
0.000644676,0.000073358,0.000937199,0.000405284,0.000517236,0.000605252,0.000429411,0.000606515,0.000889568,0.000732673,0.000460329,0.000742761,0.000698768,0.000384836,0.000517426,0.000669934,0.000274137,0.000265371,0.001063196,0.000640359,0.000041728,0.000563353,0.000653343,0.000372243,0.000412549,0.000352656,0.000329091,0.000540781,0.000650397,0.000367754,0.000691035,0.000345983,0.000937591,0.000565218,0.000535952,0.000419102,0.000408822,0.00069886,0.000328229,0.000158038,0.000735479,0.00066174,0.000265992,0.000437185,0.000421376,0.000041549,0.000546312,0.000022452,0.000374818,0.000425464,0.000194748,0.000142218,0.00008984,0.000475197,0.00046604,0.000966115,0.000050346,0.000137449,0.000446634,0.000517668,0.000705973,0.000117311,0.00030703,0.000672269,0.000718687,0.0007944,0.000560599,0.000613879,0.000030297,0.000517978,0.000532756,0.001039052,0.00033929,0.000325284,0.000150394,0.000463395,0.000063359,0.000197824,0.000889991,0.00075167,0.000893677,0.00042908,0.000558585,0.000792086,0.00069367,0.00047645,0.000420434,0.000331306,0.000056707,0.000348498,0.000485707,0.000744416,0.000445071,0.000193185,0.000115899,0.000027462,0.000298273,0.000748734,0.000449128,0.000588872,0.000552093,0.000199056,0.0002279,0.000085642,0.000338389,0.000406287,0.000245343,0.000455861,0.00027023,0.000452865,0.000373375,0.000419762,0.00048169,0.000377893,0.000934986,0.000684843,0.000024136,0.000091903,0.000194407,0.000273567,0.00063004,0.000063149,0.00047673,0.000693419,0.000719949,0.001018513,0.000040867,0.000128693,0.000360961,0.000451633,0.001291929,0.000476549,0.00063021,0.000511185,0.000308142,0.000332247,0.000458475,0.000807675,0.000562593,0.000530462,0.000534669,0.000129745,0.001348226,0.000112272,0.000297632,0.000555329,0.000567502,0.000673261,0.000160663,0.000431545,0.000467904,0.000427537,0.000692498,0.000083768,0.000044774,0.000508199,0.000379066,0.000478173,0.000704961,0.000324162,0.000306328,0.00040775,0.000115198,0.000528398,0.000442956,0.00034944,0.000703027,0.000160984,0.00004221,0.000195108
0.000039064,0.000166745,0.000571519,0.000580426,0.000631551,0.000509482,0.000813264,0.000333469,0.000941136,0.00069955,0.000536522,0.000640889,0.000806191,0.000501436,0.000728084,0.000605522,0.000142199,0.000345172,0.000744265,0.000787236,0.000025297,0.000525952,0.000481549,0.000077867,0.000561629,0.000390487,0.000757669,0.000986321,0.000872556,0.000488381,0.000348207,0.000202993,0.001183606,0.00002642,0.000900832,0.000562322,0.000631412,0.000437165,0.000338239,0.000166845,0.000686917,0.000480097,0.000109938,0.000290749,0.000447224,0.000049543,0.000724038,0.000465629,0.000157197,0.000031821,0.000578963,0.000442496,0.000024907,0.000916781,0.000444169,0.000550219,0.000721273,0.000748684,0.000679142,0.000037301,0.000294467,0.000370039,0.000484164,0.000100079,0.000221167,0.000902986,0.000612506,0.00062992,0.000023785,0.00072059,0.000538608,0.000483904,0.000599603,0.000054042,0.000096532,0.000544588,0.000049493,0.000241236,0.000989248,0.000658353,0.000184549,0.000098086,0.000429611,0.00012687,0.000959051,0.000276873,0.00049246,0.000344631,0.000902865,0.000029476,0.000637824,0.000421826,0.000399965,0.000064692,0.000205759,0.000749986,0.000359789,0.00057756,0.000053771,0.000504823,0.000048862,0.000961807,0.00067787,0.000209696,0.000043272,0.000037641,0.000034586,0.000669304,0.000444579,0.00003211,0.000273376,0.000728335,0.000303303,0.000165803,0.001278233,0.000654716,0.000078037,0.00032839,0.000639357,0.000350722,0.000225445,0.000495956,0.000313683,0.000728866,0.00076254,0.000488352,0.000061706,0.000459177,0.000507488,0.000315736,0.001241194,0.000452345,0.000642693,0.00049256,0.000733475,0.000428579,0.000480858,0.000766487,0.000046037,0.000360671,0.000584353,0.000430263,0.000722424,0.000565888,0.000123944,0.000379486,0.000655879,0.000474316,0.00019596,0.000699401,0.00069952,0.000723546,0.000209426,0.000131138,0.000542985,0.000568163,0.000033002,0.00070982,0.000031509,0.000052729,0.000602818,0.000078248,0.000619249,0.000606736,0.000385167,0.000069131,0.00067803,0.000088958,0.00031236,0.000071555
0.00002674,0.000170772,0.000532324,0.000570818,0.001049831,0.000543726,0.000403761,0.000249531,0.000877515,0.000070052,0.001000528,0.000637012,0.000644055,0.000039645,0.000304315,0.000571598,0.000675194,0.000724227,0.00022802,0.000102553,0.000186502,0.000748593,0.000622134,0.00038685,0.000423799,0.000474996,0.000807183,0.000179179,0.000734155,0.000818424,0.000420163,0.000468745,0.000943041,0.000094909,0.000704931,0.000076364,0.000680636,0.000511998,0.00033395,0.000054683,0.000422108,0.000681266,0.000257877,0.000433148,0.000415314,0.000128783,0.000657793,0.000392191,0.000313101,0.000423049,0.000874882,0.000367875,0.000402169,0.001054392,0.000026831,0.000380739,0.001094827,0.000649997,0.000551521,0.000027802,0.000508921,0.00058797,0.00078365,0.00015858,0.000570728,0.000810471,0.000113875,0.000166515,0.000309785,0.000633757,0.000688951,0.000916481,0.000412249,0.000169981,0.000062539,0.000509573,0.000049955,0.00002105,0.000860064,0.000160653,0.00057183,0.000390628,0.000743925,0.000881836,0.000472443,0.000208283,0.000626223,0.000401177,0.00088934,0.000391099,0.000586337,0.000054503,0.000397631,0.000078538,0.000172065,0.000584614,0.000396649,0.000734456,0.000042891,0.000078759,0.000418941,0.000122211,0.000790924,0.000086454,0.000432197,0.000038543,0.000467373,0.000566139,0.000764072,0.000026821,0.000315335,0.000707686,0.000784101,0.000225336,0.000792327,0.000181382,0.000342427,0.000355972,0.000631503,0.000604631,0.000088197,0.000396369,0.00041326,0.000865244,0.000409964,0.001478401,0.000106591,0.000319884,0.000522456,0.000192483,0.000697768,0.000603629,0.00070457,0.000155594,0.000727373,0.000474125,0.000104046,0.000502018,0.000070483,0.000347967,0.000874321,0.000432507,0.001414802,0.000804869,0.000086373,0.000742271,0.000367444,0.000350081,0.000689141,0.000568413,0.000688059,0.000282063,0.000319494,0.000315976,0.000351013,0.00110158,0.000165993,0.00060893,0.000549658,0.000027642,0.000787096,0.000563784,0.000205228,0.000607768,0.000531794,0.000250132,0.000669043,0.000123113,0.000567512,0.000405135
0.00035489,0.000082716,0.000621582,0.000580896,0.000924655,0.000194607,0.00009562,0.000623927,0.001005678,0.000681786,0.00084793,0.00074235,0.000646149,0.000419883,0.000485386,0.000462873,0.000308632,0.000713978,0.000723885,0.000677007,0.000343979,0.000341133,0.000590675,0.000028393,0.000436013,0.000201951,0.000537494,0.00037115,0.000690913,0.000076935,0.000678291,0.000023143,0.000798689,0.000631433,0.000946989,0.000312901,0.000635421,0.000325274,0.000206179,0.000078048,0.000661429,0.000242789,0.00069893,0.000360831,0.000303984,0.000209505,0.000529119,0.000249261,0.000646491,0.000193124,0.000445461,0.000543426,0.000027382,0.000186071,0.000418661,0.000466551,0.000991152,0.00051345,0.000210257,0.000051357,0.000208824,0.000502339,0.000811263,0.000539398,0.000879531,0.000410786,0.000976314,0.000604111,0.000028403,0.000584194,0.000644597,0.001068699,0.000372804,0.000090331,0.000036228,0.000050084,0.00024378,0.000251185,0.000299996,0.000150654,0.000284738,0.00052401,0.000520894,0.000762049,0.00100631,0.000193465,0.000631002,0.00004735,0.000190891,0.000161976,0.00038661,0.000627344,0.000463506,0.000181953,0.000163489,0.000038263,0.000312259,0.000563013,0.000503892,0.000097074,0.000736271,0.000677599,0.000696275,0.000281131,0.000050365,0.000329372,0.000441513,0.000484956,0.000449319,0.000443998,0.000531163,0.000083358,0.000380308,0.000776466,0.000814768,0.000675666,0.000842972,0.000253508,0.000419582,0.000140295,0.000723416,0.000467513,0.000565548,0.000474576,0.00007965,0.001537884,0.000092024,0.000319473,0.000103035,0.000440241,0.00086323,0.000494474,0.000711354,0.000442485,0.00007383,0.000448978,0.000514802,0.000500626,0.000527045,0.00043942,0.000527896,0.000138973,0.001218631,0.000294436,0.000027582,0.000552192,0.000293033,0.000106501,0.000459868,0.00079952,0.000369878,0.001067515,0.000761708,0.000511927,0.000092615,0.000318461,0.000100841,0.000109267,0.000069912,0.00007894,0.000393613,0.000544878,0.000496647,0.000038854,0.000373034,0.000040236,0.000768872,0.00003726,0.000798147,0.000571939
0.000511956,0.000041549,0.000771225,0.000531983,0.000329141,0.000099938,0.000401498,0.000470518,0.00039738,0.000877065,0.00065734,0.000772077,0.000693268,0.000351673,0.000080402,0.000568503,0.000519921,0.000370369,0.001030314,0.000819246,0.000331917,0.000474665,0.00065742,0.000380979,0.000675094,0.000591686,0.000793998,0.000505874,0.000076665,0.000151135,0.000166274,0.000241787,0.000871105,0.000045246,0.000070173,0.000308282,0.000628747,0.000594212,0.000044444,0.000027331,0.000469587,0.000549618,0.000969031,0.000249892,0.000261153,0.000204516,0.000033573,0.000535652,0.000379617,0.00030177,0.000688941,0.000405656,0.000428379,0.000797185,0.000532316,0.000429772,0.001024355,0.000527826,0.000748874,0.000017984,0.000264129,0.000450962,0.000531985,0.000162958,0.000652272,0.000943972,0.000580155,0.000584404,0.000048422,0.000906782,0.000557643,0.001119975,0.00031266,0.000196081,0.000024015,0.000492,0.000031219,0.000023464,0.000789761,0.000379256,0.000703008,0.000547214,0.000618849,0.000594753,0.001145333,0.000190469,0.000574145,0.000023835,0.00006887,0.000565137,0.000045917,0.000945245,0.00045554,0.000023293,0.000131118,0.000044043,0.000509573,0.000731822,0.000018945,0.00011139,0.00045039,0.001110878,0.000680936,0.000129054,0.000265281,0.000020829,0.000481208,0.000661108,0.000669354,0.000336065,0.000553325,0.000624589,0.000475447,0.000725269,0.000347526,0.00039736,0.000684763,0.00024904,0.000934104,0.00046082,0.000546853,0.000580035,0.000750888,0.000553445,0.000414673,0.001506665,0.000120297,0.000313612,0.000671107,0.000304816,0.00118627,0.000044404,0.000432917,0.000621583,0.000757871,0.000619048,0.000497519,0.000807906,0.000042841,0.000619389,0.000573733,0.000550569,0.000761237,0.000537455,0.000121921,0.000772879,0.000084179,0.000726441,0.000076805,0.000646691,0.000573633,0.000606756,0.000732503,0.000640078,0.00010561,0.000404063,0.000358376,0.000183787,0.000110368,0.000037361,0.00075727,0.000425474,0.000316968,0.00058777,0.000028805,0.000383604,0.000748303,0.000170011,0.000593762,0.000065003
0.000618988,0.000108024,0.000920527,0.000037941,0.000498501,0.000626963,0.00013219,0.000075322,0.000515432,0.000733654,0.000866004,0.00075253,0.000656799,0.000388232,0.000221708,0.000362834,0.000618868,0.000493191,0.000560477,0.000159872,0.00013227,0.000836539,0.000027712,0.000147228,0.00038692,0.000188686,0.00008994,0.000443527,0.000454948,0.000733985,0.000434501,0.000437056,0.000959232,0.00052383,0.001159089,0.000500536,0.000559156,0.000441143,0.000257998,0.000161255,0.000886906,0.000595064,0.000195068,0.000186662,0.000258929,0.000083628,0.000085922,0.00044987,0.000431075,0.000336115,0.00059813,0.00006886,0.000093877,0.001132329,0.000445421,0.000574174,0.00077269,0.000780704,0.000644448,0.000468815,0.000346525,0.000480558,0.000605444,0.000851719,0.000734607,0.000886764,0.000490406,0.000648274,0.00003156,0.000925878,0.000491027,0.00072538,0.000542574,0.000297171,0.000126269,0.000458165,0.000048782,0.000230245,0.000717284,0.000840637,0.000743253,0.000334171,0.000170542,0.000528478,0.001133791,0.000375729,0.000472482,0.000387773,0.000904858,0.00039183,0.000557262,0.000070222,0.000262145,0.000078227,0.000097254,0.000691626,0.000446964,0.000725089,0.000464016,0.000597779,0.000587589,0.000877507,0.000082136,0.000132811,0.000052539,0.000237749,0.000060615,0.000675065,0.00044453,0.000446964,0.000397641,0.000593591,0.000733085,0.000516395,0.000681326,0.000375329,0.000398733,0.000107212,0.000943201,0.000499624,0.000570938,0.000579284,0.000751499,0.000459217,0.000399735,0.001310073,0.000069722,0.000425323,0.000587289,0.000302481,0.001227117,0.000478945,0.000647773,0.000489314,0.000364178,0.000464397,0.000479826,0.000541342,0.000491057,0.00038652,0.000728054,0.000529309,0.001034514,0.000483333,0.000108735,0.000745778,0.000687868,0.000711754,0.000389445,0.000624769,0.00082074,0.000400927,0.00043955,0.000357035,0.00051356,0.000184819,0.000299285,0.000581267,0.000616384,0.000218603,0.000769343,0.000400286,0.000401809,0.000048622,0.000071184,0.000123954,0.00075209,0.00024922,0.00077859,0.000365721
0.000588851,0.000077736,0.000478323,0.000184478,0.000933662,0.000320004,0.000657911,0.000632934,0.00011629,0.000451952,0.000280189,0.000564144,0.000726741,0.000048372,0.000336194,0.000316237,0.000139493,0.00065186,0.000657922,0.000152607,0.000080011,0.000827651,0.00047666,0.000403421,0.000566799,0.000373505,0.000653673,0.000403271,0.000419161,0.00058264,0.000353317,0.000380528,0.001010429,0.000034656,0.000848062,0.000048391,0.000085581,0.000372133,0.000331646,0.000412479,0.000262896,0.000526104,0.00094819,0.000241807,0.000273126,0.000023033,0.000470137,0.000326507,0.000442506,0.000025117,0.000559447,0.000081524,0.000052079,0.001081122,0.000029626,0.00048208,0.000069311,0.000377453,0.000153139,0.000655228,0.000605363,0.000777017,0.000394165,0.000784021,0.000821341,0.000388634,0.000917332,0.000650038,0.000081313,0.000413421,0.00075206,0.001086913,0.00003734,0.00003199,0.000073739,0.000444519,0.000039224,0.000260231,0.000586387,0.000639447,0.000102994,0.000293645,0.000607908,0.000136778,0.000537064,0.000082105,0.000078879,0.000027341,0.000890452,0.000466541,0.000631863,0.000564405,0.000440492,0.000124315,0.000213994,0.000809628,0.000587459,0.000702768,0.00002653,0.000572391,0.00050822,0.0007837,0.000673212,0.000033253,0.00004245,0.000293554,0.000379867,0.000411147,0.000282784,0.00036574,0.000490336,0.000596366,0.000596566,0.000450802,0.000934575,0.000577851,0.0000952,0.000359849,0.000573914,0.000097044,0.000301309,0.000352566,0.00047132,0.000170793,0.000608609,0.001189746,0.00007415,0.000452324,0.000041368,0.000726652,0.001134673,0.000030658,0.000768902,0.000433579,0.000784922,0.000464477,0.000509632,0.000739847,0.000557844,0.000529299,0.000763742,0.000325574,0.000681737,0.000528148,0.000118754,0.000774813,0.000516024,0.000096582,0.000946947,0.000364609,0.000359078,0.00094264,0.000771697,0.000091583,0.000500886,0.000092104,0.000553005,0.000906972,0.000581658,0.000022282,0.00060949,0.000369468,0.00062534,0.000606716,0.000400667,0.000073098,0.000680695,0.000088417,0.00042928,0.000733064
0.000052228,0.000256885,0.000550559,0.000612807,0.000554847,0.000708527,0.000730729,0.000078729,0.000470468,0.000897253,0.000697005,0.000092124,0.00015368,0.000498271,0.000788578,0.000066806,0.000335232,0.000094899,0.000594542,0.000484925,0.000497709,0.000121009,0.000382582,0.000079591,0.000311868,0.000373364,0.000311668,0.000326296,0.000793858,0.000721461,0.000596737,0.000405997,0.000778881,0.000616614,0.001024846,0.000429331,0.000657472,0.000462905,0.000257747,0.000161645,0.000731551,0.000346625,0.000185521,0.000097454,0.000293174,0.000042961,0.000080563,0.000297772,0.000231928,0.000303684,0.000172155,0.000405526,0.000395026,0.000776527,0.000099608,0.000218002,0.000541463,0.000251054,0.000430123,0.00006892,0.000310005,0.00066713,0.000362906,0.00046091,0.000750447,0.000654065,0.000346474,0.000250694,0.00024886,0.000907403,0.000518269,0.000495565,0.000044825,0.000086013,0.000240143,0.000082396,0.000165192,0.000213142,0.000459768,0.000838584,0.000524892,0.000472082,0.000347105,0.000317169,0.001166553,0.000403122,0.000451503,0.00002623,0.001023834,0.000422969,0.000713758,0.000531844,0.00043959,0.000152188,0.000119636,0.000732834,0.000319574,0.000766398,0.000466852,0.000606034,0.000042831,0.001062716,0.000094969,0.000121149,0.000416467,0.000296389,0.000441914,0.000109748,0.000781796,0.00004231,0.000642313,0.000366032,0.000454629,0.000405997,0.000723426,0.000325635,0.000252748,0.000087465,0.000955625,0.000419462,0.000571539,0.000562292,0.000772699,0.000426024,0.000468274,0.00097955,0.000035176,0.000365831,0.00026467,0.000506346,0.001064901,0.000496558,0.000695894,0.000510875,0.000479205,0.000554587,0.000056457,0.000811903,0.000537234,0.000034465,0.00055106,0.000241446,0.000802465,0.0001378,0.000124966,0.000107863,0.000349009,0.00027015,0.000348538,0.000752441,0.000857249,0.000654265,0.000531874,0.000808867,0.000276623,0.000949543,0.000236526,0.000609751,0.000070162,0.000060444,0.000928653,0.000311298,0.000525882,0.000021361,0.000436574,0.000031519,0.000789661,0.000247828,0.000442595,0.000526063
0.000068409,0.000065163,0.00058317,0.000556871,0.000899137,0.00036052,0.000488922,0.000337507,0.000549968,0.000860173,0.000396709,0.000095541,0.000177004,0.000486047,0.000130116,0.000347105,0.00058297,0.00044037,0.000889078,0.000964019,0.000242367,0.000098646,0.0003658,0.000485686,0.000225726,0.000287612,0.00048208,0.000144883,0.00011632,0.000359068,0.000565428,0.000298694,0.000642123,0.000150534,0.000504383,0.00003699,0.000731752,0.000460499,0.000174339,0.000068429,0.000070724,0.000733625,0.000864442,0.000029887,0.000341024,0.000143942,0.000491729,0.000030247,0.000605744,0.000410274,0.000734617,0.000041037,0.000130887,0.001012963,0.000462013,0.000344281,0.000881115,0.00057711,0.000522887,0.000516515,0.000440933,0.000781015,0.00033854,0.000120647,0.000595585,0.000663413,0.000501708,0.000216459,0.000271172,0.000496318,0.000549618,0.000558705,0.000125768,0.000082676,0.000273978,0.000144553,0.000084038,0.000061857,0.000913505,0.000531243,0.00081541,0.000824276,0.00068298,0.000081334,0.001288994,0.000627295,0.000371432,0.000330184,0.00088443,0.000356072,0.000616273,0.000531574,0.000041188,0.000036048,0.000247187,0.000415154,0.000229904,0.000731091,0.000438719,0.000546562,0.00057161,0.000803627,0.000637794,0.000019386,0.000366883,0.000017132,0.000033954,0.000517557,0.000658564,0.000401789,0.000404273,0.000717525,0.000424983,0.000065103,0.000072607,0.000448597,0.000861777,0.000332588,0.000108645,0.000394315,0.000104728,0.000738174,0.000324082,0.000056026,0.000769042,0.00041302,0.000136047,0.000406077,0.000385688,0.000520252,0.00084738,0.000584403,0.000253509,0.000339321,0.000287052,0.00068321,0.000502078,0.000504192,0.000545861,0.000031259,0.000539078,0.000699451,0.00074148,0.000860094,0.000080502,0.000664044,0.000486338,0.000147428,0.000484805,0.00056142,0.000709921,0.000412328,0.000610784,0.000740619,0.000331676,0.00069398,0.000309775,0.000427377,0.0007043,0.000324372,0.0005083,0.000494404,0.000585796,0.000026009,0.000347917,0.000039725,0.000257186,0.000226988,0.000456402,0.000612115
