0.000020811,0.000353691,0.000325757,0.000433727,0.000660069,0.000236461,0.000129593,0.000084645,0.000648687,0.00035346,0.000436893,0.000584601,0.000199028,0.00017914,0.000383418,0.000484355,0.000187897,0.000529824,0.000668605,0.000583589,0.000563419,0.000140945,0.000705998,0.000345915,0.000764281,0.000277541,0.000597586,0.000422174,0.000376625,0.000797716,0.000095446,0.000485376,0.000577967,0.00065164,0.000327228,0.000693311,0.000545513,0.000316998,0.000379299,0.00073907,0.000628374,0.000437222,0.000281979,0.00071873,0.000516616,0.000430578,0.000151686,0.000200972,0.000151325,0.0002517,0.000064806,0.00065238,0.000284624,0.000686205,0.000612222,0.000098091,0.00013364,0.000322598,0.000470576,0.000150813,0.000305535,0.000211612,0.000333329,0.000689772,0.000634755,0.000544379,0.000845835,0.000148219,0.000523799,0.000524089,0.000485364,0.000374969,0.000360762,0.000752312,0.000486195,0.000367765,0.000437872,0.000641116,0.000635315,0.000204006,0.000770808,0.000126076,0.000127948,0.000388885,0.000501975,0.000462108,0.000642618,0.000567703,0.000155612,0.00061784,0.000457098,0.00054555,0.000534338,0.000442009,0.000321615,0.000745578,0.000323247,0.000518026,0.000493278,0.000290744,0.000405267,0.000511283,0.000343797,0.000564876,0.00006718,0.000627238,0.000017433,0.000177835,0.00081436,0.000524097,0.000433942,0.00032441,0.000580015,0.000600635,0.000539086,0.00028341,0.000497595,0.00070145,0.000315963,0.000385849,0.000543534,0.000574905,0.00007192,0.000645873,0.000687052,0.000106426,0.00033537,0.000591747,0.000534346,0.000133929,0.000514999,0.000238372,0.000427628,0.000725025,0.000549895,0.000404704,0.00038743,0.000315992,0.000177474,0.000151784,0.000600032,0.000351291,0.00027854,0.00069236,0.000725535,0.000628077,0.000452897,0.000173766,0.00016528,0.000513123,0.000663885,0.000541429,0.000073843,0.000022603,0.000151524,0.000381168,0.00014452,0.000142906,0.000637513,0.000232239,0.000529976,0.000387299,0.000369235,0.000151373,0.000227721,0.000488224,0.000249583,0.000451103,0.000297004,0.000540676,0.00038266,0.000492783,0.000752195,0.000534163,0.000386317,0.000392108,0.000521609,0.000386157,0.000554622,0.000790408,0.00041391,0.000452134
0.000105005,0.000048054,0.000644178,0.000668736,0.000716339,0.000063674,0.000607968,0.000349933,0.000777037,0.000343681,0.000651812,0.000424188,0.000611313,0.00051227,0.000444587,0.000632505,0.000481569,0.000214568,0.000187796,0.000257082,0.00068657,0.00048217,0.000132869,0.000477402,0.000623496,0.000072061,0.000485236,0.000454897,0.000483302,0.000838515,0.000652802,0.000558238,0.000736196,0.000562787,0.00029225,0.000636922,0.000514383,0.000390731,0.000686618,0.000633925,0.000798336,0.00035949,0.000290697,0.000541295,0.000371053,0.00035942,0.00016401,0.00074416,0.000488562,0.000224928,0.000478622,0.00040587,0.000371644,0.000799376,0.000542456,0.000444615,0.000511075,0.000314793,0.000406291,0.000454605,0.000311917,0.000373837,0.000187414,0.000571111,0.000253322,0.000581521,0.000604746,0.000608724,0.000183577,0.000557634,0.000478811,0.000496045,0.000339119,0.000194067,0.000488219,0.000553306,0.000340462,0.000573344,0.000601339,0.00009771,0.000459043,0.000572643,0.000329611,0.000309281,0.000585779,0.000129171,0.000505742,0.00096282,0.000182164,0.000424695,0.000379728,0.000635835,0.000090736,0.000603301,0.000486915,0.000663358,0.00009315,0.000432249,0.000545399,0.000459241,0.000364137,0.000478639,0.000248051,0.000057571,0.00024232,0.000738734,0.000209567,0.000383043,0.000646585,0.000396911,0.000565206,0.000475502,0.000558945,0.000414695,0.000291385,0.000922198,0.000213584,0.000470943,0.000293769,0.000378804,0.000383304,0.000530499,0.00064446,0.000473367,0.000095044,0.000328968,0.000329849,0.00038157,0.000302165,0.000649489,0.000255765,0.000187845,0.00058331,0.000668445,0.000485741,0.000550837,0.000418802,0.000524115,0.000587068,0.000403652,0.00013417,0.000271897,0.000197653,0.000388854,0.000662273,0.000807704,0.00055269,0.000620421,0.000344837,0.00046977,0.000560725,0.00052691,0.000259192,0.000030449,0.000613598,0.000302897,0.000342653,0.000524175,0.000646862,0.000592357,0.00045965,0.000921092,0.000024538,0.000411526,0.000482483,0.000420414,0.000274291,0.000322664,0.00005137,0.000667962,0.00051719,0.000828813,0.000811068,0.000294389,0.000143237,0.000720182,0.000413289,0.000515867,0.000389904,0.000643534,0.000638214,0.000185969
0.000142248,0.000280257,0.000459387,0.000687423,0.00074722,0.000347208,0.000346787,0.000647985,0.000698143,0.000406313,0.000254838,0.000545024,0.00054835,0.000569331,0.000393357,0.000693052,0.000085868,0.000302821,0.000519483,0.000663324,0.000649767,0.000129462,0.000648395,0.000395481,0.000239587,0.000316196,0.000216281,0.000465518,0.000683993,0.000782335,0.000623315,0.000397254,0.000663233,0.000631071,0.000332779,0.000662461,0.000733249,0.000391523,0.000517388,0.000041711,0.000134121,0.000334642,0.000357706,0.000114994,0.000135624,0.000222573,0.000219487,0.000090968,0.000086318,0.000174469,0.000324652,0.000488851,0.000442462,0.000927395,0.000562936,0.00001562,0.000496266,0.000106117,0.000269584,0.00025702,0.000285636,0.000496105,0.000192324,0.000559508,0.00071484,0.000604235,0.000495915,0.000199348,0.00014916,0.000171965,0.00011352,0.000232232,0.000117609,0.000551943,0.000207804,0.000244395,0.000370831,0.000575649,0.000394306,0.000419485,0.000718346,0.000084043,0.000239756,0.000357053,0.000707895,0.000758904,0.000412862,0.000203415,0.000179469,0.000467328,0.000625475,0.000143178,0.000640233,0.000166213,0.000554747,0.000573815,0.000547132,0.000082731,0.000341163,0.000364868,0.000226179,0.000452588,0.000216771,0.000621596,0.000501213,0.000766218,0.000233463,0.000395387,0.000196902,0.000387662,0.000538335,0.0005053,0.0004998,0.00068531,0.000249504,0.000892261,0.000483749,0.000807155,0.000257459,0.000055528,0.000349357,0.000682614,0.000744172,0.000071358,0.000672935,0.000049936,0.0003663,0.000176903,0.00043312,0.000829127,0.000594082,0.000529757,0.000539255,0.000255986,0.000617226,0.000626343,0.000360167,0.00058318,0.000582288,0.000379896,0.00031513,0.000322605,0.000215638,0.000553522,0.000720766,0.000590013,0.000496431,0.000497243,0.000698382,0.000105684,0.000125834,0.0002481,0.000652023,0.000017824,0.000777355,0.000126175,0.000660899,0.000340138,0.000540536,0.000746735,0.000620992,0.00074946,0.000305441,0.000740563,0.000079033,0.000347923,0.000063493,0.000487833,0.000233973,0.000608336,0.000297695,0.000120693,0.000276926,0.000161061,0.000742316,0.000722407,0.000105684,0.000467133,0.000313386,0.000702048,0.000512611,0.000310831
0.000039687,0.000251631,0.000323061,0.000498955,0.000253074,0.000391084,0.00047113,0.000116979,0.000493534,0.000155915,0.000506218,0.000617926,0.00035903,0.000692913,0.000400511,0.000723953,0.000394058,0.000267672,0.000484836,0.000113631,0.000243765,0.000443515,0.000671731,0.00033286,0.000686269,0.000283553,0.00030743,0.000451501,0.000303171,0.000175953,0.00019987,0.000442122,0.000654967,0.000663774,0.000366714,0.000458484,0.000509202,0.000275768,0.000617914,0.000531526,0.000576904,0.000439576,0.000125424,0.00053899,0.000330985,0.000519511,0.000083914,0.000299243,0.00057509,0.000260447,0.000666217,0.000644364,0.000317448,0.000748648,0.000585791,0.000469544,0.000507989,0.000235508,0.000081238,0.000345302,0.000136787,0.000113531,0.000058845,0.000167176,0.000157948,0.000136114,0.000595789,0.000795828,0.000621209,0.000458402,0.000255958,0.00027254,0.000407863,0.000476586,0.000393294,0.000623102,0.00032373,0.000321796,0.000422311,0.000606288,0.000681815,0.000503108,0.000459944,0.000318419,0.000825484,0.000635455,0.00039111,0.001025723,0.000031261,0.000564927,0.000409956,0.000645233,0.000652007,0.000704739,0.000426358,0.000536612,0.000412732,0.000093471,0.000494771,0.000355691,0.000248973,0.000455965,0.000421297,0.000096267,0.0002419,0.000512906,0.000267188,0.000135352,0.000164549,0.000369026,0.000139961,0.000575276,0.000558814,0.000621936,0.00078385,0.000579955,0.000328507,0.000957417,0.000027844,0.000512023,0.000527814,0.000244133,0.000722691,0.000115925,0.000358154,0.000421808,0.000203635,0.000452738,0.000399254,0.000602328,0.000771225,0.000193495,0.000478658,0.000181782,0.000125062,0.000311093,0.000434331,0.000460142,0.000598028,0.000336172,0.000473047,0.00028892,0.00049562,0.000617406,0.000754802,0.000101116,0.00019117,0.000373964,0.000804948,0.000492373,0.000227581,0.000222882,0.000581295,0.000025158,0.000600032,0.000374555,0.000787765,0.000347583,0.000266255,0.000484678,0.000524105,0.00043945,0.000431776,0.000220006,0.000059215,0.000136083,0.00021706,0.000459138,0.000324427,0.000681538,0.000592897,0.000555604,0.000706797,0.000489777,0.000578098,0.000687279,0.000422808,0.000470299,0.000368793,0.000738537,0.000642722,0.000473535
0.0002046,0.000113201,0.000612025,0.000600823,0.00087543,0.00006662,0.000389821,0.000182476,0.000772388,0.000365885,0.000532509,0.000423847,0.00040482,0.000496519,0.000470348,0.000516999,0.000519163,0.000428246,0.000317509,0.000601182,0.000572617,0.000261981,0.000311909,0.000549341,0.000191623,0.00010768,0.000511868,0.000313903,0.000427393,0.000752898,0.00065662,0.000518982,0.00040034,0.000154932,0.000208186,0.000669114,0.000447963,0.000085025,0.000131717,0.000287671,0.000645107,0.000430679,0.000061169,0.000600089,0.00033387,0.000488762,0.000059275,0.000546184,0.00078044,0.000225339,0.000645006,0.000399157,0.000072031,0.000157807,0.000372666,0.000091608,0.00067808,0.00021591,0.000067682,0.000162436,0.000247461,0.000374248,0.000283261,0.000828081,0.000497448,0.000604897,0.000624234,0.000350492,0.000323459,0.000353638,0.000559638,0.00051964,0.000650194,0.000091468,0.000235899,0.000225779,0.00008782,0.000178447,0.000533828,0.000407722,0.000172095,0.000435576,0.000204708,0.000330913,0.00062288,0.000769766,0.000067691,0.000489,0.00018536,0.000256027,0.000315914,0.00024739,0.000279243,0.000708776,0.00014947,0.000649872,0.000284242,0.000166454,0.000270836,0.000377492,0.000509108,0.00053594,0.00019068,0.000359899,0.00043316,0.000569545,0.000196281,0.000567672,0.000615634,0.000460894,0.000527143,0.000545509,0.000565788,0.000312406,0.000589775,0.000147726,0.000533304,0.000514879,0.000058363,0.000505681,0.00021137,0.000395717,0.000655942,0.000519848,0.000061138,0.000118299,0.000223454,0.000491694,0.000222602,0.000463118,0.000344197,0.000611836,0.000413672,0.000618869,0.000822393,0.000440333,0.000035649,0.000399183,0.000490761,0.000262198,0.000556448,0.000294922,0.000319589,0.000557941,0.00017576,0.000677472,0.000519867,0.000669386,0.00076921,0.000352823,0.000652834,0.00069201,0.000042072,0.000022584,0.000687591,0.000317795,0.000514476,0.000389273,0.000159048,0.000435062,0.000648344,0.000192583,0.000291665,0.00048043,0.000276926,0.000223443,0.000325259,0.000341802,0.00007247,0.000602245,0.000434651,0.000534834,0.000498915,0.000594761,0.00051194,0.000412097,0.000576174,0.000481782,0.000309879,0.000481281,0.000210106,0.000077209
0.000077111,0.000318893,0.000322009,0.000583499,0.00077848,0.000305666,0.000506278,0.000546276,0.000810673,0.000060699,0.000583049,0.000467382,0.000436442,0.000255379,0.000548991,0.000758631,0.000380994,0.000569712,0.000269787,0.000358168,0.000158409,0.000778108,0.00071271,0.000354632,0.000711197,0.00030752,0.000266429,0.000500807,0.00045123,0.000992875,0.000564921,0.000497459,0.000617524,0.000543569,0.000302149,0.000630308,0.000757496,0.000387775,0.000125415,0.000134943,0.00012323,0.00051818,0.000217253,0.000603545,0.000457441,0.000537717,0.000532898,0.000342056,0.000838142,0.00002586,0.000460657,0.00013353,0.000250808,0.000610869,0.000144892,0.000226922,0.000533078,0.000271208,0.000487498,0.000536985,0.000223425,0.000274013,0.000429415,0.000425498,0.000229457,0.000485615,0.000628863,0.000448683,0.000493139,0.000499562,0.000608252,0.000434656,0.000388826,0.000700052,0.000396391,0.000459613,0.000367674,0.000629384,0.00011798,0.000615316,0.000773293,0.000063112,0.000123791,0.000121887,0.00057144,0.000740859,0.000114733,0.000716482,0.00011324,0.000420707,0.000393744,0.000623211,0.000106306,0.000195971,0.000322656,0.000728816,0.000328728,0.000431618,0.000629572,0.000241619,0.000457648,0.000166052,0.000294091,0.000694047,0.000224015,0.000706812,0.0002161,0.000237601,0.000632407,0.000420797,0.000620795,0.000467718,0.000306845,0.000517393,0.000682784,0.000528695,0.000483006,0.000666804,0.000409264,0.00030423,0.000476945,0.000344599,0.00057243,0.000136805,0.000364627,0.000473258,0.000384775,0.000176663,0.000362914,0.000513254,0.00013911,0.000286755,0.000326904,0.000602688,0.000513074,0.00050095,0.000249794,0.000411307,0.000421747,0.000086207,0.000426807,0.000401758,0.000409974,0.000280985,0.000754651,0.000318467,0.000850687,0.000436876,0.000182914,0.000328486,0.000695827,0.000619509,0.000332954,0.000023115,0.000832211,0.000535967,0.000627715,0.000419202,0.000524224,0.000615811,0.000092159,0.000441725,0.000169718,0.00073926,0.000507031,0.000414241,0.000303667,0.00034641,0.000201239,0.000510477,0.000456313,0.000461643,0.000927183,0.000452766,0.000499576,0.000583668,0.000569741,0.000739149,0.000320791,0.00076562,0.000231217,0.000485138
0.000019208,0.000452754,0.00049655,0.000354673,0.00070176,0.000382146,0.000311277,0.000516398,0.000557107,0.000435079,0.000734484,0.000155654,0.000626273,0.000467553,0.000434909,0.000580513,0.000560965,0.000404098,0.00057433,0.000524964,0.000783228,0.000497581,0.000778879,0.000121047,0.000648395,0.000427183,0.000551736,0.000170913,0.000128641,0.000630159,0.000122178,0.000204178,0.00048737,0.000519643,0.000159681,0.000438415,0.000227162,0.000257081,0.000609066,0.000356946,0.000402584,0.000716165,0.000325584,0.000664124,0.000448393,0.000114413,0.000284233,0.000301327,0.000433754,0.000225649,0.000484083,0.000536134,0.000306526,0.000573025,0.000653833,0.000409037,0.000621489,0.000334662,0.00028777,0.000485435,0.000103892,0.00043194,0.000400619,0.000623903,0.000661527,0.000622621,0.000156304,0.000669813,0.000618493,0.000494973,0.000171623,0.000535972,0.000389968,0.000724128,0.000183708,0.000191913,0.000210799,0.00056583,0.000803722,0.000417692,0.000538216,0.000642248,0.000440997,0.000414927,0.000330041,0.000748905,0.000098351,0.000788341,0.000089884,0.000455995,0.000360119,0.000502386,0.000171833,0.00018511,0.000457198,0.00060769,0.000270625,0.000122268,0.000132087,0.000421017,0.000389657,0.000486304,0.000533065,0.000542843,0.000329289,0.00061845,0.000164259,0.000163407,0.000484099,0.000186932,0.000478919,0.000476875,0.000700028,0.000323598,0.000518656,0.000832775,0.000507123,0.000634971,0.000251688,0.000193055,0.000010821,0.000571949,0.000460873,0.000628358,0.000677163,0.000333546,0.000044637,0.000229485,0.000369727,0.000259223,0.000564263,0.000512684,0.000403071,0.000670559,0.000582439,0.000435554,0.000399595,0.000432087,0.000129661,0.000146964,0.000607837,0.000434512,0.000532993,0.000637244,0.000791753,0.000061249,0.000243081,0.000405435,0.000848523,0.00053707,0.000429481,0.000122587,0.000381999,0.000030249,0.00060942,0.000316533,0.000648505,0.000425654,0.000700305,0.000440112,0.000556587,0.000897757,0.000277046,0.000712879,0.000544453,0.000237409,0.000448197,0.000567137,0.000327403,0.000097488,0.000399653,0.000644616,0.00021691,0.000312434,0.000416876,0.000225075,0.000221548,0.00013471,0.000216569,0.000270062,0.000666939,0.000437426
0.00023554,0.000509525,0.000410902,0.000500076,0.000586175,0.000284245,0.000129553,0.000432064,0.000541478,0.000411163,0.000769722,0.000527529,0.000389861,0.000132208,0.000415841,0.000483724,0.000206793,0.000616012,0.000821953,0.000432323,0.000626342,0.000669035,0.000768018,0.000376284,0.000785422,0.000114794,0.000398147,0.000153499,0.000163419,0.000127067,0.000341215,0.000684744,0.000593777,0.000739571,0.000345684,0.00019477,0.00052831,0.000282501,0.000528509,0.000191534,0.000663663,0.000681999,0.000157837,0.00060051,0.000616982,0.000590781,0.000639496,0.000088893,0.000736835,0.000244075,0.000548908,0.000519371,0.00024164,0.000689101,0.000110816,0.000418735,0.000614696,0.000153849,0.000254034,0.000476978,0.00011848,0.000120754,0.000390409,0.000532737,0.000449624,0.000439064,0.000452179,0.000121536,0.000249966,0.000532976,0.000516965,0.000624615,0.000270706,0.000559487,0.000337356,0.000618723,0.000323739,0.000584586,0.000402783,0.000124152,0.000734427,0.000431408,0.000031963,0.0001492,0.000831044,0.000644612,0.00037553,0.000154951,0.000206091,0.000642758,0.000552053,0.000496004,0.000658078,0.000727413,0.000149851,0.000666454,0.000099243,0.000219716,0.000509259,0.000344919,0.000066769,0.000119933,0.000382973,0.000745768,0.000367734,0.000179258,0.000069986,0.000630303,0.000123499,0.000420827,0.000594283,0.000457678,0.000465844,0.000672084,0.000131555,0.000232892,0.000098542,0.000763521,0.000051891,0.000415175,0.000475923,0.000617718,0.000687894,0.000361922,0.000101416,0.000147246,0.000151233,0.000143388,0.000190549,0.000625883,0.000713693,0.00065045,0.000377511,0.000509327,0.000640601,0.000501752,0.000310602,0.000488656,0.000378494,0.000599541,0.000785391,0.000140372,0.000545005,0.000646151,0.000810019,0.000673093,0.000419653,0.000417538,0.000730164,0.000094583,0.000716467,0.000130693,0.000247449,0.000018516,0.000887167,0.000434141,0.000736035,0.000392069,0.000572528,0.000554513,0.00053756,0.000509486,0.000048163,0.000539815,0.000339016,0.000379634,0.000129701,0.000492142,0.000091738,0.00009808,0.000210538,0.000350788,0.000789347,0.000496641,0.00060503,0.000832409,0.000073973,0.000716205,0.000425673,0.000047381,0.000678842,0.000490238
0.000134443,0.000641342,0.000521058,0.000516028,0.000838227,0.000366956,0.000392666,0.000125695,0.000161997,0.000491009,0.000469376,0.000366285,0.000114093,0.000763,0.000141657,0.000608618,0.000543621,0.00058909,0.000227404,0.000541026,0.000612274,0.000424197,0.000765333,0.000132568,0.000395,0.000244697,0.000198837,0.000309113,0.000224959,0.000846791,0.000675247,0.000272441,0.000453434,0.000475908,0.000294764,0.000639026,0.000617904,0.000323049,0.000472601,0.000546094,0.000699953,0.000455377,0.000337147,0.000152617,0.000542146,0.000363578,0.000896125,0.000268874,0.000553317,0.000068544,0.000075848,0.000612092,0.000492299,0.00074992,0.000675806,0.000440658,0.000497698,0.000070527,0.000255888,0.00024162,0.000290876,0.000390049,0.0003907,0.000544179,0.00067844,0.000224036,0.000649203,0.000719108,0.00056596,0.000354449,0.000288351,0.000481987,0.000402963,0.000351103,0.000498169,0.000420607,0.000440125,0.000626498,0.000192134,0.000464653,0.000592802,0.000814233,0.000439835,0.000400929,0.000724157,0.000609865,0.000428002,0.000911801,0.00006693,0.00060193,0.000596048,0.000588453,0.000686554,0.000549998,0.000112699,0.00062836,0.000559327,0.000428231,0.000197303,0.000222031,0.000331734,0.000462268,0.000507415,0.000677104,0.000366011,0.000639942,0.000199567,0.000576368,0.000559927,0.000517935,0.000440585,0.000313438,0.000562481,0.000655452,0.00072192,0.00080964,0.000271376,0.000889325,0.000052121,0.000311915,0.000454852,0.000547401,0.000683625,0.000424513,0.000723112,0.000245366,0.000043824,0.00052127,0.000551068,0.000231339,0.000163747,0.000553693,0.000545427,0.000626684,0.000741386,0.000420915,0.000399153,0.00040263,0.000326252,0.000400536,0.000374065,0.000179268,0.000308117,0.000564774,0.000755493,0.000520678,0.000080206,0.000540586,0.000698783,0.00020154,0.000609229,0.000134229,0.000532821,0.00002575,0.000756925,0.000105194,0.000654506,0.000356701,0.000553902,0.000464579,0.000594771,0.00039765,0.000409363,0.000591645,0.000376528,0.000384714,0.000314208,0.000382429,0.000202702,0.000565925,0.000215797,0.000717107,0.0001446,0.000251997,0.000226177,0.000565784,0.000164287,0.000319538,0.000457644,0.000147245,0.000637282,0.000387579
0.000254267,0.000417115,0.000294044,0.000353269,0.000820613,0.00032258,0.000504074,0.000628367,0.000687572,0.000045659,0.000587056,0.000309905,0.000252042,0.000203938,0.000495687,0.000536356,0.000563409,0.000552599,0.000142137,0.000300667,0.000745986,0.000509384,0.000667722,0.00018961,0.00055382,0.000191744,0.000558589,0.000344873,0.000429878,0.000782085,0.000682771,0.000480176,0.000844787,0.000611632,0.000249877,0.000336716,0.000723871,0.000024348,0.000469995,0.000710033,0.000777605,0.000445548,0.000355933,0.000618064,0.000140684,0.000711075,0.000502388,0.000682169,0.00074454,0.000218035,0.00057505,0.000603906,0.000298121,0.00028244,0.00071913,0.000342737,0.000244956,0.000382575,0.000366113,0.000072882,0.000269835,0.000239206,0.000089033,0.000370772,0.000677238,0.000661446,0.000543177,0.000756832,0.000256659,0.000443111,0.000644223,0.000457199,0.000456638,0.000514961,0.000401511,0.000140563,0.000163378,0.000628552,0.000667648,0.000520292,0.000852908,0.000430537,0.000039156,0.000402252,0.000260186,0.000693697,0.000381061,0.000833158,0.000042653,0.00063833,0.000320833,0.000157977,0.00059746,0.000929155,0.000328337,0.000695982,0.000137517,0.000472267,0.000565979,0.000261628,0.00025758,0.000298058,0.000787869,0.000456746,0.000338968,0.000644741,0.000166403,0.000359458,0.000730017,0.000157306,0.000584043,0.000444733,0.000686652,0.000195178,0.000791015,0.000550267,0.000462567,0.000109383,0.000392501,0.000428371,0.000178536,0.000122407,0.000637967,0.000285814,0.000494068,0.000261667,0.000064485,0.000380818,0.000137707,0.00023216,0.00051106,0.000618048,0.000362432,0.000238502,0.000566017,0.000608499,0.000270814,0.000576928,0.00018109,0.000547501,0.000230767,0.000115233,0.000404003,0.00055266,0.000603348,0.000136915,0.000687592,0.0001083,0.000468027,0.000488436,0.000668283,0.000509386,0.000382791,0.000021041,0.000733329,0.000095094,0.000412488,0.000480931,0.000616804,0.000488976,0.000241377,0.000594531,0.000472494,0.000362521,0.000409843,0.000290271,0.000395765,0.000276936,0.000351961,0.000589129,0.000509455,0.000482764,0.000696778,0.000590673,0.000547689,0.00056879,0.00051733,0.000506008,0.000286554,0.000661058,0.000478635,0.000200828
